***************** Episode: 00 | Action: [0.85322684 0.08043711 0.05577299], Reward: 6.0538461538461545
990 | Action: [-0.35462314  0.14255413  0.00285093], Reward: 260.48904109587716
1089 | Action: [-0.36726674  0.16974665  0.00370678], Reward: 250.58904109587647
1188 | Action: [-0.18151352  0.2780599   0.01032693], Reward: 264.66164383560215
Episode took: 38.06590700149536 seconds
***************** Episode: 920 | Action: [0.87051046 0.07330136 0.04927588], Reward: 6.372491909385114
99 | Action: [-0.39627662  0.08204333  0.00334394], Reward: 38.5436893203883
198 | Action: [0.19062829 0.11638922 0.0051902 ], Reward: 93.36860841423974
297 | Action: [0.298263   0.17269202 0.00904701], Reward: 174.08349514563184
396 | Action: [0.34551942 0.1495977  0.00395308], Reward: 277.45210355987103
495 | Action: [-0.09177177  0.17361116  0.00488338], Reward: 358.16699029126016
594 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 377.39320388349086
693 | Action: [-0.3533607   0.14362398  0.00280894], Reward: 367.4932038834886
792 | Action: [-0.4680531   0.05448516  0.00086255], Reward: 357.59320388348635
891 | Action: [-0.11528275  0.20908491  0.02228864], Reward: 376.81941747571705
990 | Action: [0.62210166 0.11507399 0.00345036], Reward: 447.8255663430285
1089 | Action: [-0.41753665  0.13073693  0.00311345], Reward: 457.34304207118157
1188 | Action: [-0.3129489   0.17184648  0.00367239], Reward: 447.4430420711793
Episode took: 39.39303922653198 seconds
***************** Episode: 930 | Action: [0.89598924 0.08686674 0.06258743], Reward: 7.120216606498195
99 | Action: [-0.5417511   0.12677193  0.00279103], Reward: 40.541516245487315
198 | Action: [0.16658981 0.42199206 0.01320995], Reward: 124.5043321299641
297 | Action: [0.53306216 0.08945952 0.00469293], Reward: 222.90758122743742
396 | Action: [-0.2647876   0.1730065   0.01096646], Reward: 296.04007220216516
495 | Action: [-0.33361673  0.1611341   0.00359869], Reward: 300.5805054151593
594 | Action: [0.5088433  0.28840712 0.01047374], Reward: 290.68050541515703
693 | Action: [0.16548492 0.12772687 0.0017587 ], Reward: 316.8815884476457
792 | Action: [0.01756904 0.2088545  0.00453387], Reward: 411.6747292418671
891 | Action: [-0.2616638   0.11475193  0.00440236], Reward: 517.2981949458359
990 | Action: [-0.30629292  0.17393868  0.00367108], Reward: 554.3296028880726
1089 | Action: [-0.359761    0.14121713  0.00289018], Reward: 544.4296028880703
1188 | Action: [-0.20417228  0.37322178  0.00860024], Reward: 545.3599277978155
Episode took: 35.75427579879761 seconds
***************** Episode: 940 | Action: [0.82360303 0.06163235 0.04630361], Reward: 6.034969325153375
99 | Action: [-0.6422496   0.19106108  0.00284926], Reward: 32.944785276073596
198 | Action: [-0.9412662   0.15474868  0.00530112], Reward: 93.59693251533767
297 | Action: [0.22004427 0.19395672 0.00841613], Reward: 163.45153374233197
396 | Action: [-0.33361658  0.13878602  0.002565  ], Reward: 239.44110429447943
495 | Action: [-0.5387438   0.23384793  0.00294691], Reward: 235.67607361963334
594 | Action: [-0.01434999  0.26660714  0.00711707], Reward: 311.6656441717795
693 | Action: [-0.93480086  0.15315373  0.00284588], Reward: 409.12760736196185
792 | Action: [-0.12777634  0.1841817   0.00394885], Reward: 485.1171779141073
891 | Action: [-0.9305666   0.08240536  0.00159568], Reward: 505.89202453987207
990 | Action: [-0.28087804  0.16770816  0.00389406], Reward: 495.9920245398698
1089 | Action: [0.43611467 0.15068431 0.0056004 ], Reward: 507.5644171779045
1188 | Action: [-0.4849216   0.15342861  0.00211165], Reward: 522.2042944785159
Episode took: 40.06928467750549 seconds
***************** Episode: 950 | Action: [0.8969564  0.09670109 0.07926002], Reward: 7.120216606498195
99 | Action: [0.47629127 0.11897714 0.00423899], Reward: 40.541516245487315
198 | Action: [-0.9495575   0.14946996  0.0015287 ], Reward: 110.06389891696769
297 | Action: [-0.9394267   0.09604627  0.00191446], Reward: 208.46714801444102
396 | Action: [-0.3308584   0.16626829  0.00367595], Reward: 238.2783393501816
495 | Action: [-0.35462314  0.14255413  0.00285093], Reward: 228.37833935018216
594 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 218.47833935018272
693 | Action: [-0.35462314  0.14255413  0.00285093], Reward: 208.57833935018328
792 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 198.67833935018385
891 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 188.7783393501844
990 | Action: [-0.3129489   0.17184648  0.00367239], Reward: 178.87833935018497
1089 | Action: [-0.30156645  0.17547907  0.00366953], Reward: 168.97833935018554
1188 | Action: [-0.3327377   0.15867059  0.00353866], Reward: 159.0783393501861
Episode took: 51.043439865112305 seconds
***************** Episode: 960 | Action: [0.83591145 0.06357206 0.04906541], Reward: 6.8204152249134955
99 | Action: [0.12866135 0.21213223 0.00559324], Reward: 38.44290657439443
198 | Action: [0.19373062 0.19659974 0.00257337], Reward: 115.04809688581335
297 | Action: [-0.1036796   0.14767948  0.00523526], Reward: 184.73287197231897
396 | Action: [-0.31916615  0.14605871  0.00290742], Reward: 174.83287197231954
495 | Action: [0.72985077 0.24833329 0.00436433], Reward: 164.9328719723201
594 | Action: [-0.7061067   0.09018523  0.00398146], Reward: 175.7941176470611
693 | Action: [-0.6519984   0.16216463  0.00406483], Reward: 231.63806228373977
792 | Action: [0.58712345 0.15591614 0.0065168 ], Reward: 242.49930795848078
891 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 291.42283737024394
990 | Action: [0.48148566 0.08763793 0.00261383], Reward: 281.5228373702417
1089 | Action: [0.54541296 0.29290488 0.00607517], Reward: 285.4636678200665
1188 | Action: [-0.53503466  0.1953368   0.00253678], Reward: 303.24532871971843
Episode took: 49.65113019943237 seconds
***************** Episode: 970 | Action: [0.651224   0.18551347 0.06653794], Reward: 7.252941176470588
99 | Action: [0.2447845  0.13663104 0.00892369], Reward: 45.147058823529356
198 | Action: [-0.07265373  0.20833026  0.0034552 ], Reward: 127.15882352941203
297 | Action: [0.14914131 0.4638806  0.00836883], Reward: 212.8470588235305
396 | Action: [0.02988732 0.29963318 0.01024536], Reward: 316.9176470588238
495 | Action: [-0.47946754  0.18920548  0.00244819], Reward: 406.28235294117474
594 | Action: [0.27416265 0.19729607 0.003432  ], Reward: 418.4411764705843
693 | Action: [-0.01720777  0.25566843  0.00951837], Reward: 434.2764705882292
792 | Action: [0.1611198  0.36120546 0.00927296], Reward: 527.3176470588152
891 | Action: [-0.51474464  0.12192455  0.0029171 ], Reward: 543.1529411764596
990 | Action: [-0.25537178  0.16809103  0.00416357], Reward: 533.2529411764574
1089 | Action: [0.1690013  0.18349177 0.00840971], Reward: 541.7352941176314
1188 | Action: [-0.04676346  0.27975994  0.01181206], Reward: 583.3058823529226
Episode took: 44.08430528640747 seconds
***************** Episode: 980 | Action: [0.89575297 0.07495674 0.06526238], Reward: 7.743137254901961
99 | Action: [-0.8357492   0.13253903  0.00130304], Reward: 44.901960784313665
198 | Action: [-0.09102975  0.31329903  0.01197871], Reward: 133.04117647058854
297 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 185.88627450980457
396 | Action: [-0.81657183  0.09412593  0.00265609], Reward: 175.98627450980513
495 | Action: [0.76475775 0.10834119 0.00714748], Reward: 166.0862745098057
594 | Action: [-0.15779291  0.41333058  0.0136614 ], Reward: 207.16666666666882
693 | Action: [-0.4464087   0.17454128  0.01416541], Reward: 271.77647058823635
792 | Action: [-0.92773074  0.13943242  0.00113297], Reward: 269.7196078431361
891 | Action: [-0.8819683   0.15018795  0.00140387], Reward: 302.9568627450948
990 | Action: [-0.06208292  0.23123296  0.00805693], Reward: 387.1745098039164
1089 | Action: [0.48816988 0.22487642 0.00812874], Reward: 487.078431372542
1188 | Action: [0.34265423 0.08522061 0.00511429], Reward: 614.4333333333229
Episode took: 50.18595814704895 seconds
***************** Episode: 990 | Action: [0.86637205 0.07686812 0.05477075], Reward: 6.868641114982578
99 | Action: [-0.5401787   0.07375933  0.00295629], Reward: 38.780487804877986
198 | Action: [-0.058804    0.24759705  0.0082147 ], Reward: 109.01986062717783
297 | Action: [-0.5830058   0.10363002  0.00213663], Reward: 200.16515679442574
396 | Action: [-0.35462314  0.14255413  0.00285093], Reward: 193.7494773519176
495 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 183.84947735191815
594 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 173.94947735191872
693 | Action: [-0.33361673  0.1611341   0.00359869], Reward: 164.04947735191928
792 | Action: [-0.35462314  0.14255413  0.00285093], Reward: 154.14947735191984
891 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 144.2494773519204
990 | Action: [-0.35805136  0.14150861  0.00288394], Reward: 134.34947735192097
1089 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 124.44947735192153
1188 | Action: [-0.30156645  0.17547907  0.00366953], Reward: 114.54947735192209
Episode took: 46.27446913719177 seconds
***************** Episode: 1000 | Action: [0.89286906 0.0816868  0.06791662], Reward: 6.725938566552902
99 | Action: [-0.51369417  0.16472837  0.00202806], Reward: 37.78156996587026
198 | Action: [0.2654469  0.11999952 0.00714451], Reward: 96.14095563139959
297 | Action: [-0.00680797  0.1960519   0.00526121], Reward: 164.73924914675857
396 | Action: [-0.39918786  0.12973918  0.0051308 ], Reward: 264.05426621160524
495 | Action: [-0.27102062  0.10079149  0.0015929 ], Reward: 257.5672354948794
594 | Action: [-0.2275797   0.14953662  0.00249191], Reward: 247.66723549487955
693 | Action: [-0.37024972  0.07951765  0.00146923], Reward: 268.4839590443673
792 | Action: [-0.29962376  0.17629676  0.00384512], Reward: 272.23583617747073
891 | Action: [-9.2522794e-01  5.5262569e-02  5.1358406e-04], Reward: 265.7488054607449
990 | Action: [-0.07448007  0.17023438  0.00259204], Reward: 259.2617747440191
1089 | Action: [-0.5444701   0.19394015  0.00250854], Reward: 256.1877133105697
1188 | Action: [0.07307456 0.15468027 0.00582746], Reward: 266.76552901022814
Episode took: 43.53569197654724 seconds
***************** Episode: 1010 | Action: [0.7764031  0.06786651 0.05019375], Reward: 6.310256410256411
99 | Action: [-0.66768223  0.17173685  0.00136738], Reward: 34.87179487179482
198 | Action: [0.6948119  0.10243922 0.00610949], Reward: 114.71538461538486
297 | Action: [-0.06128304  0.15937747  0.00834578], Reward: 207.37948717948797
396 | Action: [-0.3888049   0.21600589  0.00279619], Reward: 293.6333333333341
495 | Action: [0.15682855 0.15644516 0.00465121], Reward: 344.6307692307683
594 | Action: [-0.2561131   0.11795088  0.00258929], Reward: 337.9358974358943
693 | Action: [0.11806404 0.28259692 0.00616902], Reward: 334.4461538461485
792 | Action: [-0.8196577   0.13484733  0.00090464], Reward: 334.16153846153094
891 | Action: [0.815716   0.18260826 0.00670074], Reward: 327.4666666666569
990 | Action: [-0.30156645  0.17547907  0.00366953], Reward: 317.56666666665467
1089 | Action: [-0.33614644  0.16024864  0.00357302], Reward: 307.6666666666524
1188 | Action: [-0.3858237   0.20390806  0.00985024], Reward: 297.76666666665017
Episode took: 61.303645849227905 seconds
***************** Episode: 1020 | Action: [0.84811133 0.08261129 0.05835022], Reward: 6.796551724137931
99 | Action: [-0.49093306  0.10620064  0.00323535], Reward: 41.724137931034434
198 | Action: [0.29785103 0.11932936 0.00783407], Reward: 93.89310344827611
297 | Action: [-0.02946167  0.14362858  0.00685468], Reward: 159.8551724137938
396 | Action: [-0.33614644  0.16024864  0.00357302], Reward: 156.85172413793228
495 | Action: [0.6856495  0.16348268 0.00337198], Reward: 146.95172413793284
594 | Action: [-0.14607872  0.16139922  0.01967995], Reward: 143.9482758620713
693 | Action: [0.48737362 0.07351757 0.00646677], Reward: 147.8413793103477
792 | Action: [0.26939303 0.19764209 0.00390081], Reward: 141.3896551724172
891 | Action: [0.12495371 0.42074478 0.01561947], Reward: 138.38620689655568
990 | Action: [0.08534433 0.28012583 0.01182362], Reward: 200.90000000000427
1089 | Action: [0.01479184 0.23154524 0.00560135], Reward: 297.8965517241411
1188 | Action: [-0.3948078   0.09865181  0.00542099], Reward: 312.1344827586215
Episode took: 46.007582902908325 seconds
***************** Episode: 1030 | Action: [0.5612058  0.27394834 0.07306421], Reward: 7.334944237918216
99 | Action: [-0.00509895  0.18203479  0.01055751], Reward: 45.76208178438655
198 | Action: [0.30405286 0.19020739 0.00530887], Reward: 110.21152416356911
297 | Action: [0.14944093 0.40895253 0.00643112], Reward: 100.31152416356967
396 | Action: [-0.06468834  0.13412085  0.00870547], Reward: 94.12899628252934
495 | Action: [-0.13687149  0.3022828   0.00507219], Reward: 117.68624535316188
594 | Action: [-0.45024338  0.12345193  0.00273107], Reward: 107.78624535316244
693 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 109.03866171004033
792 | Action: [-0.16661552  0.14138125  0.00333929], Reward: 99.13866171004089
891 | Action: [0.64043933 0.16440932 0.00076876], Reward: 89.23866171004146
990 | Action: [-0.10798604  0.18995479  0.00436779], Reward: 86.77360594796023
1089 | Action: [-0.36280483  0.14359276  0.0052224 ], Reward: 76.8736059479608
1188 | Action: [-0.741634    0.09385371  0.00237755], Reward: 66.97360594796136
Episode took: 44.53131699562073 seconds
***************** Episode: 1040 | Action: [0.8098288  0.06946858 0.05110606], Reward: 6.393506493506494
99 | Action: [-0.5526294   0.17640038  0.00197061], Reward: 35.4545454545454
198 | Action: [-0.17558911  0.22963737  0.0077868 ], Reward: 109.97012987013002
297 | Action: [-0.03636939  0.13780518  0.00345405], Reward: 203.96623376623475
396 | Action: [-0.33361673  0.1611341   0.00359869], Reward: 200.55974025974183
495 | Action: [0.7501044  0.2699746  0.01809291], Reward: 190.6597402597424
594 | Action: [0.08282298 0.09730987 0.00374074], Reward: 184.0064935064962
693 | Action: [-0.97579974  0.12533969  0.00224566], Reward: 268.2623376623409
792 | Action: [-0.17921942  0.22932707  0.00776896], Reward: 371.99870129870266
891 | Action: [-0.5796547   0.32786778  0.00656038], Reward: 482.22857142857094
990 | Action: [-0.03783529  0.15420114  0.00617683], Reward: 517.7831168831141
1089 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 507.8831168831118
1188 | Action: [-0.6747929   0.0376267   0.00142027], Reward: 497.9831168831096
Episode took: 42.74747896194458 seconds
***************** Episode: 1050 | Action: [0.8584147  0.07454814 0.06430576], Reward: 7.447169811320755
99 | Action: [-0.48074278  0.07600588  0.00354157], Reward: 42.83018867924523
198 | Action: [-0.16280355  0.22826949  0.00787179], Reward: 119.72264150943413
297 | Action: [-0.70204145  0.20876467  0.00186345], Reward: 226.8037735849066
396 | Action: [-0.66136634  0.10456152  0.00274437], Reward: 220.67735849056754
495 | Action: [0.21554607 0.09663667 0.00720765], Reward: 210.7773584905681
594 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 219.7452830188706
693 | Action: [-0.25079873  0.27620855  0.0058032 ], Reward: 209.84528301887116
792 | Action: [-0.31514493  0.23358132  0.00345771], Reward: 199.94528301887172
891 | Action: [-0.68726903  0.23930323  0.00116822], Reward: 190.04528301887228
990 | Action: [-0.847055    0.11145325  0.00242498], Reward: 210.33396226415593
1089 | Action: [0.1279148  0.15762368 0.00586216], Reward: 328.7358490566072
1188 | Action: [0.487203   0.16044135 0.00919734], Reward: 454.6849056603778
Episode took: 43.06338095664978 seconds
***************** Episode: 1060 | Action: [0.8801473  0.07674453 0.06347394], Reward: 6.702721088435374
99 | Action: [-0.48839822  0.17495956  0.00185989], Reward: 37.61904761904758
198 | Action: [-0.8684905   0.10512519  0.00212058], Reward: 109.3517006802723
297 | Action: [-0.05760674  0.18407488  0.00688084], Reward: 184.4857142857149
396 | Action: [-0.30156645  0.17547907  0.00366953], Reward: 194.99387755102154
495 | Action: [-0.35462314  0.14255413  0.00285093], Reward: 185.0938775510221
594 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 175.19387755102267
693 | Action: [-0.35462314  0.14255413  0.00285093], Reward: 165.29387755102323
792 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 155.3938775510238
891 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 145.49387755102435
990 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 135.59387755102492
1089 | Action: [-0.30156645  0.17547907  0.00366953], Reward: 125.69387755102548
1188 | Action: [-0.33360216  0.16206227  0.00360576], Reward: 115.79387755102604
Episode took: 44.64260196685791 seconds
***************** Episode: 1070 | Action: [0.16191442 0.2993779  0.06056524], Reward: 7.418796992481203
99 | Action: [-0.1866842   0.22558933  0.0078306 ], Reward: 46.39097744360894
198 | Action: [-0.52608645  0.16741957  0.00200737], Reward: 115.43834586466201
297 | Action: [0.2190685  0.40970498 0.00929813], Reward: 203.28270676691835
396 | Action: [0.27228382 0.1737438  0.00469919], Reward: 309.92406015037596
495 | Action: [0.44392914 0.12459182 0.00522365], Reward: 424.0842105263128
594 | Action: [-0.06668481  0.12646198  0.00476481], Reward: 496.8909774436033
693 | Action: [0.6007412  0.20294225 0.00572707], Reward: 494.5097744360822
792 | Action: [-0.26309547  0.17864127  0.00419235], Reward: 510.92556390976404
891 | Action: [-0.9209441   0.09876255  0.00786718], Reward: 523.5819548872053
990 | Action: [-0.720935    0.17832144  0.00346069], Reward: 513.681954887203
1089 | Action: [-0.07613321  0.16695452  0.00436314], Reward: 503.78195488720075
1188 | Action: [-0.30970234  0.10387049  0.00142486], Reward: 508.9195488721608
Episode took: 39.44387197494507 seconds
***************** Episode: 1080 | Action: [0.86470336 0.08814795 0.06700912], Reward: 6.749315068493151
99 | Action: [-0.3143957   0.09665605  0.00260016], Reward: 37.94520547945201
198 | Action: [0.24122111 0.1081203  0.00976916], Reward: 110.23698630137014
297 | Action: [-0.75924456  0.08987384  0.00234995], Reward: 196.22739726027456
396 | Action: [-0.19413489  0.14056471  0.01005839], Reward: 258.2452054794529
495 | Action: [0.32075134 0.2883345  0.00588228], Reward: 323.6876712328757
594 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 395.97945205479164
693 | Action: [-0.35805136  0.14150861  0.00288394], Reward: 386.0794520547894
792 | Action: [-0.3129489   0.17184648  0.00367239], Reward: 376.17945205478713
891 | Action: [-0.35462314  0.14255413  0.00285093], Reward: 366.2794520547849
990 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 356.37945205478263
1089 | Action: [-0.35480493  0.14240173  0.00285698], Reward: 346.4794520547804
1188 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 336.57945205477813
Episode took: 40.18376398086548 seconds
***************** Episode: 1090 | Action: [0.89554566 0.08320535 0.06222235], Reward: 6.942253521126761
99 | Action: [0.5135123  0.1698856  0.00519162], Reward: 42.81690140845066
198 | Action: [0.13658142 0.11388848 0.00711963], Reward: 117.42394366197206
297 | Action: [-0.00665172  0.21163906  0.00433033], Reward: 199.07323943662072
396 | Action: [-0.32616663  0.16772194  0.00367501], Reward: 206.77887323943824
495 | Action: [-0.35462314  0.14255413  0.00285093], Reward: 196.8788732394388
594 | Action: [-0.36495504  0.17534879  0.00596461], Reward: 204.58450704225632
693 | Action: [-0.24914446  0.21958455  0.00498561], Reward: 205.24788732394705
792 | Action: [0.4590593  0.05915589 0.00440707], Reward: 195.34788732394762
891 | Action: [0.1838169  0.16126771 0.00284005], Reward: 185.44788732394818
990 | Action: [-0.31035542  0.17129217  0.00374182], Reward: 189.6323943662023
1089 | Action: [-0.6731926   0.27000335  0.00868213], Reward: 179.73239436620287
1188 | Action: [-0.47979182  0.17780848  0.00349519], Reward: 169.83239436620343
Episode took: 39.86644887924194 seconds
***************** Episode: 1100 | Action: [0.8857055  0.09260813 0.06866597], Reward: 6.351612903225806
99 | Action: [-0.64136016  0.12430904  0.00155927], Reward: 35.161290322580605
198 | Action: [-0.9507031   0.1475157   0.00159652], Reward: 109.13225806451628
297 | Action: [0.40418443 0.38339457 0.00944999], Reward: 192.78064516129086
396 | Action: [-0.30533996  0.17423895  0.00367088], Reward: 250.62258064516226
495 | Action: [-0.35480493  0.14240173  0.00285698], Reward: 240.72258064516282
594 | Action: [-0.3110491   0.1724422   0.00367201], Reward: 230.82258064516338
693 | Action: [-0.35462314  0.14255413  0.00285093], Reward: 220.92258064516395
792 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 211.0225806451645
891 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 201.12258064516507
990 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 191.22258064516564
1089 | Action: [-0.30156645  0.17547907  0.00366953], Reward: 181.3225806451662
1188 | Action: [-0.35462314  0.14255413  0.00285093], Reward: 171.42258064516676
Episode took: 40.796140909194946 seconds
***************** Episode: 1110 | Action: [0.8618853  0.0876871  0.06440402], Reward: 6.07283950617284
99 | Action: [-0.7158496   0.14151402  0.00223637], Reward: 36.29629629629626
198 | Action: [-0.25259012  0.29419455  0.00942092], Reward: 106.64320987654338
297 | Action: [-0.16766812  0.22911176  0.00777721], Reward: 195.50864197530964
396 | Action: [-0.4210763   0.12272241  0.00297937], Reward: 231.90493827160668
495 | Action: [-0.4514761   0.15366402  0.0032178 ], Reward: 222.00493827160724
594 | Action: [-0.15222792  0.08613729  0.00357571], Reward: 215.19135802469424
693 | Action: [-0.602451    0.20071667  0.00380758], Reward: 214.5506172839541
792 | Action: [-0.1189502   0.15722848  0.00318242], Reward: 204.65061728395466
891 | Action: [-0.23601626  0.12921296  0.00136343], Reward: 194.75061728395522
990 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 191.02345679012865
1089 | Action: [0.22981884 0.1767963  0.00694948], Reward: 181.1234567901292
1188 | Action: [-0.25495014  0.07563744  0.00074519], Reward: 171.22345679012977
Episode took: 40.287729024887085 seconds
***************** Episode: 1120 | Action: [0.9151445  0.11113401 0.03831839], Reward: 6.393506493506494
99 | Action: [-0.00109854  0.14297232  0.00355405], Reward: 35.45454545454541
198 | Action: [-0.17558911  0.22963737  0.0077868 ], Reward: 103.47662337662348
297 | Action: [-0.21599965  0.12424315  0.00471994], Reward: 187.7324675324684
396 | Action: [-0.35462314  0.14255413  0.00285093], Reward: 177.83246753246897
495 | Action: [-0.3129489   0.17184648  0.00367239], Reward: 167.93246753246953
594 | Action: [-0.33361673  0.1611341   0.00359869], Reward: 158.0324675324701
693 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 148.13246753247066
792 | Action: [-0.35462314  0.14255413  0.00285093], Reward: 138.23246753247122
891 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 128.33246753247178
990 | Action: [-0.409933    0.13200031  0.00308207], Reward: 118.43246753247234
1089 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 108.53246753247291
1188 | Action: [-0.3034488   0.17485486  0.00367027], Reward: 98.63246753247347
Episode took: 39.98167586326599 seconds
***************** Episode: 1130 | Action: [0.86798334 0.0828307  0.06295431], Reward: 6.522516556291391
99 | Action: [-0.5296832   0.15192503  0.00105047], Reward: 36.35761589403968
198 | Action: [0.09202331 0.23955132 0.00854326], Reward: 115.86158940397385
297 | Action: [0.00656631 0.17094706 0.00558369], Reward: 211.92185430463644
396 | Action: [-0.5053627   0.11443558  0.00360488], Reward: 248.37947019867661
495 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 238.47947019867718
594 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 228.57947019867774
693 | Action: [-0.30533996  0.17423895  0.00367088], Reward: 218.6794701986783
792 | Action: [-0.33382633  0.16199583  0.00360378], Reward: 208.77947019867887
891 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 198.87947019867943
990 | Action: [-0.35462314  0.14255413  0.00285093], Reward: 188.97947019868
1089 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 179.07947019868055
1188 | Action: [-0.35462314  0.14255413  0.00285093], Reward: 169.17947019868112
Episode took: 40.38091802597046 seconds
***************** Episode: 1140 | Action: [0.90023905 0.10362063 0.07879526], Reward: 7.1463768115942035
99 | Action: [-0.54828393  0.07962757  0.00303019], Reward: 40.72463768115936
198 | Action: [-0.01367019  0.15930372  0.00915705], Reward: 114.15797101449289
297 | Action: [-0.62478334  0.09732878  0.0051603 ], Reward: 216.57681159420338
396 | Action: [-0.3533607   0.14362398  0.00280894], Reward: 228.4159420289865
495 | Action: [0.03004397 0.08693366 0.00485967], Reward: 218.51594202898707
594 | Action: [-0.25193343  0.16189036  0.00397903], Reward: 212.23913043478473
693 | Action: [0.47864187 0.13903889 0.00591584], Reward: 202.3391304347853
792 | Action: [0.31727383 0.29308227 0.01113575], Reward: 192.43913043478585
891 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 182.53913043478641
990 | Action: [0.25041077 0.09245806 0.01007075], Reward: 172.63913043478698
1089 | Action: [-9.2704207e-01  1.0569940e-01  8.2638045e-04], Reward: 162.73913043478754
1188 | Action: [0.19753943 0.21837193 0.00554923], Reward: 152.8391304347881
Episode took: 39.73257899284363 seconds
***************** Episode: 1150 | Action: [0.65212023 0.1966041  0.06787664], Reward: 7.1463768115942035
99 | Action: [0.16750418 0.17634635 0.01042291], Reward: 44.34782608695646
198 | Action: [-0.06834436  0.21468344  0.00525741], Reward: 117.78115942029004
297 | Action: [-0.04300926  0.25751683  0.01425387], Reward: 118.75072463768188
396 | Action: [-0.3593249   0.36013246  0.00188342], Reward: 112.47391304347954
495 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 146.05217391304524
594 | Action: [-0.35462314  0.14255413  0.00285093], Reward: 136.1521739130458
693 | Action: [0.8379666  0.274695   0.01378135], Reward: 126.25217391304636
792 | Action: [-0.15897255  0.18182603  0.0045153 ], Reward: 127.22173913043821
891 | Action: [-0.08880392  0.11821092  0.00448949], Reward: 117.32173913043877
990 | Action: [-0.209771    0.16935676  0.00413248], Reward: 125.5376811594248
1089 | Action: [0.2962149  0.40859184 0.0197562 ], Reward: 115.63768115942537
1188 | Action: [-0.28099677  0.16772674  0.00389379], Reward: 105.73768115942593
Episode took: 38.965161085128784 seconds
***************** Episode: 1160 | Action: [0.8486095  0.06828023 0.05261688], Reward: 6.249206349206349
99 | Action: [-0.48178822  0.10400648  0.00317754], Reward: 37.61904761904758
198 | Action: [-0.12989266  0.4500471   0.01197925], Reward: 94.38571428571444
297 | Action: [-0.237848    0.17994496  0.00831248], Reward: 179.72380952381008
396 | Action: [-0.32616663  0.16772194  0.00367501], Reward: 192.04603174603278
495 | Action: [-0.33360216  0.16206227  0.00360576], Reward: 182.14603174603334
594 | Action: [0.672963   0.18422861 0.00953853], Reward: 181.7698412698434
693 | Action: [-0.29798344  0.12339456  0.0015821 ], Reward: 194.0920634920661
792 | Action: [-0.01482634  0.30747536  0.01087087], Reward: 273.0809523809547
891 | Action: [-0.36522245  0.15694113  0.00346654], Reward: 320.3238095238099
990 | Action: [-0.46165833  0.13993168  0.00366482], Reward: 310.4238095238077
1089 | Action: [0.56018305 0.15859438 0.00422592], Reward: 310.047619047615
1188 | Action: [0.16061611 0.14048456 0.0066112 ], Reward: 341.41746031745424
Episode took: 39.68353080749512 seconds
***************** Episode: 1170 | Action: [0.9015941  0.08578165 0.06452123], Reward: 6.725938566552902
99 | Action: [0.39855015 0.11706935 0.00546543], Reward: 37.78156996587026
198 | Action: [-0.19479282  0.24892107  0.01261624], Reward: 102.96689419795244
297 | Action: [0.18179871 0.12057415 0.01007582], Reward: 198.86894197952304
396 | Action: [-8.3182681e-01  1.4590627e-01  6.2190299e-04], Reward: 298.1839590443686
495 | Action: [-0.49951297  0.19772604  0.00294529], Reward: 411.1508532423176
594 | Action: [-0.24516211  0.1778992   0.00400878], Reward: 500.2269624573317
693 | Action: [0.9235783  0.13683106 0.00603829], Reward: 521.0436860068173
792 | Action: [-0.27444503  0.07454125  0.00729046], Reward: 511.1436860068151
891 | Action: [-0.80780596  0.12998061  0.00360277], Reward: 538.7863481228535
990 | Action: [-0.61526245  0.18825385  0.00360408], Reward: 552.7771331057862
